Survived,Sex,Pclass_1,Pclass_2,Pclass_3,AgeMissed,age_norn,has_sibsp,sibsp_norm,has_parch,parch_norm,fare_norm,fare_high,fare_low,fare_mid,hascabin,Embarked_C,Embarked_Q,Embarked_S
1,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015102594191391002,False,True,False,0,False,True,False
0,1,False,True,False,0,0.3088715757728072,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,0,False,False,True,0,0.3088715757728072,1,0.125,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
1,0,True,False,False,0,0.35913546117114853,0,0.0,0,0.0,0.41250332793836464,True,False,False,1,False,False,True
0,1,False,False,True,0,0.13294797687861273,0,0.0,0,0.0,0.036670757786204655,False,False,True,0,True,False,False
0,1,False,True,False,1,0.36792055349407915,0,0.0,0,0.0,0.0,False,True,False,0,False,False,True
0,1,False,True,False,0,0.2837396330736366,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,True,False,0,0.2837396330736366,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,False,True,0,0.35285247549635584,0,0.0,0,0.0,0.031425107138144774,False,False,True,0,False,False,True
0,0,False,False,True,0,0.5978889168132696,1,0.125,1,0.5,0.06709553154495196,False,False,True,0,False,False,True
1,1,True,False,False,0,0.43453128926866047,0,0.0,0,0.0,1.0,True,False,False,1,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.05855610025741261,False,False,True,1,False,False,True
0,1,True,False,False,0,0.4470972606182458,1,0.125,0,0.0,0.15390495017656614,True,False,False,1,False,False,True
1,0,True,False,False,0,0.2586076903744659,1,0.25,1,0.3333333333333333,0.5121218935012878,True,False,False,1,True,False,False
0,1,False,False,True,0,0.2963056044232219,1,0.125,0,0.0,0.031425107138144774,False,False,True,0,False,False,True
1,1,False,False,True,0,0.38426740387031916,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
0,1,True,False,False,0,0.8743402865041467,1,0.125,1,0.16666666666666666,0.13858277060920984,True,False,False,1,False,False,True
0,1,False,False,True,0,0.19577783362653933,1,0.125,1,0.16666666666666666,0.03952536767375352,False,False,True,0,False,False,True
1,0,False,True,False,0,0.37170143252073384,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,True,False,False,0,0.23347574767529528,1,0.125,0,0.0,0.10364429745562033,True,False,False,1,False,False,True
0,1,False,False,True,0,0.38426740387031916,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
1,0,False,True,False,0,0.04498617743151546,1,0.125,1,0.16666666666666666,0.04489301019734967,False,False,True,0,False,False,True
1,1,False,False,True,0,0.0701181201306861,0,0.0,1,0.16666666666666666,0.024349578357040744,False,False,True,1,False,False,True
0,1,False,False,True,0,0.4093993465694898,0,0.0,0,0.0,0.018542765081513996,False,False,True,0,False,False,True
0,1,False,False,True,0,0.2837396330736366,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,0,False,True,False,0,0.5978889168132696,1,0.125,1,0.3333333333333333,0.12687155055772734,True,False,False,0,False,False,True
1,1,False,True,False,0,0.0031414928373963316,1,0.125,1,0.16666666666666666,0.028302115124416098,False,False,True,0,False,False,True
0,1,False,False,True,0,0.3465694898215632,0,0.0,0,0.0,0.015216388212891242,False,True,False,0,False,False,True
0,1,False,True,False,0,0.22090977632570996,0,0.0,0,0.0,0.022446505098674834,False,False,True,0,False,False,True
0,1,False,False,True,0,0.42196531791907516,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,0,True,False,False,0,0.4093993465694898,0,0.0,0,0.0,0.16883675574220638,True,False,False,1,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.028302115124416098,False,False,True,0,False,False,True
0,1,False,False,True,0,0.5099271173661724,0,0.0,0,0.0,0.013907073811135496,False,True,False,0,False,False,True
1,1,False,False,True,0,0.24604171902488062,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
1,0,True,False,False,0,0.4470972606182458,1,0.125,1,0.3333333333333333,0.23422440102965045,True,False,False,1,False,False,True
0,1,False,False,True,0,0.19577783362653933,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,0,True,False,False,0,0.6355868308620256,1,0.125,0,0.0,0.15216446768991498,True,False,False,1,False,False,True
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.07729405233978466,False,False,True,0,True,False,False
0,0,False,False,True,0,0.37798441819552653,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,False,True,1,0.36792055349407915,1,0.125,0,0.0,0.04713766070721715,False,False,True,0,False,True,False
0,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.016322512946753766,False,False,True,0,False,False,True
0,1,False,False,True,0,0.2963056044232219,0,0.0,0,0.0,0.018542765081513996,False,False,True,0,False,False,True
0,1,False,False,True,0,0.5978889168132696,0,0.0,0,0.0,0.015330377421392339,False,True,False,0,False,False,True
0,0,False,True,False,0,0.7109826589595376,0,0.0,0,0.0,0.020494635090094415,False,False,True,1,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
1,0,False,True,False,0,0.6732847449107816,1,0.125,1,0.5,0.04489301019734967,False,False,True,0,False,False,True
0,1,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015126992566498259,False,True,False,1,False,True,False
1,0,False,False,True,0,0.05755214878110078,0,0.0,0,0.0,0.024349578357040744,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015102594191391002,False,True,False,0,False,True,False
1,0,True,False,False,0,0.5350590600653431,0,0.0,1,0.16666666666666666,0.41250332793836464,True,False,False,1,False,False,True
1,0,False,False,True,0,0.15807991957778336,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
1,0,True,False,False,0,0.20834380497612465,1,0.125,0,0.0,0.11125659048908397,True,False,False,1,False,False,True
0,1,True,False,False,0,0.35913546117114853,0,0.0,0,0.0,0.05855610025741261,False,False,True,1,False,False,True
0,1,False,False,True,1,0.36792055349407915,1,0.125,1,0.3333333333333333,0.04577135170121086,False,False,True,0,False,False,True
0,1,False,False,True,0,0.3088715757728072,0,0.0,0,0.0,0.013760683560491965,False,True,False,0,False,False,True
0,1,False,False,True,0,0.3088715757728072,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,False,True
1,0,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.014630827210317115,False,True,False,0,False,False,True
0,1,False,False,True,0,0.09525006282985675,1,0.5,1,0.16666666666666666,0.056848213999904744,False,False,True,0,False,True,False
1,1,False,False,True,0,0.007288263382759489,1,0.125,1,0.3333333333333333,0.04015972542654215,False,False,True,0,False,False,True
0,1,True,False,False,0,0.572756974114099,0,0.0,0,0.0,0.15458810467956932,True,False,False,1,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,True,False,0,0.19577783362653933,0,0.0,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,0,False,False,True,1,0.36792055349407915,1,1.0,1,0.3333333333333333,0.13575255909676823,True,False,False,0,False,False,True
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.05991421140938287,False,False,True,0,True,False,False
0,1,False,False,True,0,0.3088715757728072,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,False,True,False,0,0.4847951746670017,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,True,False,False,0,0.610454888162855,0,0.0,0,0.0,0.050610427826483444,False,False,True,1,False,False,True
1,0,False,False,True,0,0.38426740387031916,0,0.0,0,0.0,0.016948672845506364,False,False,True,0,False,False,True
0,1,False,False,True,0,0.37170143252073384,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
0,0,False,False,True,0,0.37170143252073384,1,0.125,1,0.16666666666666666,0.04713766070721715,False,False,True,0,False,False,True
0,1,False,True,False,0,0.42196531791907516,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,False,True,False,0,0.38426740387031916,1,0.125,1,0.16666666666666666,0.05123658772523604,False,False,True,0,False,False,True
1,1,True,False,False,0,0.13294797687861273,1,0.125,1,0.3333333333333333,0.23422440102965045,True,False,False,1,False,False,True
1,1,False,False,True,0,0.0,0,0.0,1,0.16666666666666666,0.016623491302076868,False,False,True,0,True,False,False
1,1,False,False,True,0,0.33400351847197784,0,0.0,0,0.0,0.013614293309848433,False,True,False,0,False,False,True
0,1,False,False,True,0,0.38426740387031916,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
0,1,True,False,False,0,0.4847951746670017,0,0.0,0,0.0,0.0,False,True,False,1,False,False,True
0,0,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
0,1,False,True,False,0,0.4847951746670017,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,True,False,False,0,0.4093993465694898,1,0.125,0,0.0,0.10364429745562033,True,False,False,1,False,False,True
0,1,False,False,True,0,0.32143754712239253,0,0.0,0,0.0,0.015395374692678068,False,False,True,0,False,False,True
0,1,False,False,True,0,0.4847951746670017,0,0.0,0,0.0,0.04713766070721715,False,False,True,0,False,False,True
0,1,False,True,False,0,0.43453128926866047,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
0,0,False,False,True,0,0.0701181201306861,1,0.5,1,0.3333333333333333,0.06104473451835265,False,False,True,0,False,False,True
0,1,False,False,True,0,0.37798441819552653,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.0,False,True,False,1,False,False,True
0,0,False,False,True,0,0.2837396330736366,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
0,1,False,True,False,0,0.38426740387031916,1,0.125,1,0.16666666666666666,0.07222738817151159,False,False,True,0,True,False,False
0,1,False,False,True,0,0.5350590600653431,0,0.0,0,0.0,0.012589561555343713,False,True,False,0,False,False,True
0,1,False,False,True,0,0.12038200552902739,1,0.375,1,0.3333333333333333,0.05445717323939373,False,False,True,0,False,False,True
1,0,True,False,False,0,0.648152802211611,1,0.125,1,0.16666666666666666,0.18249984580226933,True,False,False,1,False,False,True
1,1,False,False,True,0,0.33400351847197784,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
0,1,True,False,False,0,0.4722292033174164,0,0.0,0,0.0,0.0,False,True,False,0,False,False,True
1,0,False,False,True,0,0.33400351847197784,0,0.0,1,0.16666666666666666,0.024349578357040744,False,False,True,1,False,False,True
0,1,False,False,True,0,0.01985423473234481,1,0.5,1,0.16666666666666666,0.07746484096553544,True,False,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.013565496559633922,False,True,False,0,False,True,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.11027245763075773,True,False,False,0,False,False,True
1,1,False,True,False,0,0.007288263382759489,0,0.0,1,0.3333333333333333,0.07222738817151159,False,False,True,0,True,False,False
1,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
1,0,True,False,False,0,0.7738125157074642,0,0.0,0,0.0,0.15614960068643363,True,False,False,1,False,False,False
1,0,False,False,True,0,0.18321186227695402,1,0.125,0,0.0,0.028212719478023115,False,False,True,0,True,False,False
1,1,False,True,False,0,0.005152048253329982,1,0.125,1,0.16666666666666666,0.03659756266088288,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
0,1,False,False,True,0,0.2837396330736366,0,0.0,0,0.0,0.015330377421392339,False,True,False,0,False,False,True
0,1,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.016200521071217493,False,False,True,0,False,False,True
1,0,True,False,False,0,0.4847951746670017,1,0.125,1,0.16666666666666666,0.16231419173453318,True,False,False,1,True,False,False
0,1,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.11027245763075773,True,False,False,0,False,False,True
1,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.057970539254838485,False,False,True,1,True,False,False
0,1,False,False,True,0,0.24604171902488062,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
0,1,False,True,False,0,0.19577783362653933,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,0,True,False,False,0,0.37170143252073384,0,0.0,0,0.0,0.060507970265993034,False,False,True,0,True,False,False
0,1,False,False,True,0,0.4282483035938678,0,0.0,0,0.0,0.012565163180236457,False,True,False,0,True,False,False
0,1,False,False,True,0,0.20834380497612465,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
0,1,False,False,True,0,0.5224930887157577,0,0.0,0,0.0,0.014736618564782174,False,True,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,1,1.0,1,0.3333333333333333,0.13575255909676823,True,False,False,0,False,False,True
0,1,False,False,True,0,0.43453128926866047,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,True,False,False
0,1,False,True,False,0,0.3465694898215632,0,0.0,1,0.16666666666666666,0.06441171028315387,False,False,True,0,False,False,True
1,0,True,False,False,1,0.36792055349407915,1,0.125,0,0.0,0.17391981561855152,True,False,False,1,True,False,False
0,1,False,False,True,0,0.04498617743151546,1,0.5,1,0.3333333333333333,0.06104473451835265,False,False,True,0,False,False,True
0,1,False,False,True,0,0.9246041719024881,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
0,0,False,False,True,0,0.10781603417944208,1,0.125,1,0.16666666666666666,0.029757819776815374,False,False,True,0,True,False,False
1,0,True,False,False,0,0.19577783362653933,0,0.0,1,0.16666666666666666,0.07690367833806856,False,False,True,1,False,False,True
0,0,False,True,False,0,0.5476250314149284,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,0,False,False,True,0,0.22090977632570996,0,0.0,1,0.16666666666666666,0.01824998458022693,False,False,True,0,False,False,True
1,0,True,False,False,0,0.5601910027645137,1,0.125,1,0.16666666666666666,0.32179836714362564,True,False,False,0,False,False,True
1,1,True,False,False,0,0.6355868308620256,0,0.0,0,0.0,0.051822148727810165,False,False,True,1,False,False,True
1,0,False,False,True,0,0.2963056044232219,0,0.0,1,0.5,0.03758969818624431,False,False,True,0,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
0,1,False,False,True,0,0.5099271173661724,1,0.25,0,0.0,0.027537567642055148,False,False,True,0,False,False,True
0,1,False,True,False,0,0.2586076903744659,1,0.125,0,0.0,0.022446505098674834,False,False,True,0,False,False,True
1,0,True,False,False,0,0.5978889168132696,0,0.0,0,0.0,0.050610427826483444,False,False,True,1,False,False,True
0,0,False,False,True,1,0.36792055349407915,1,1.0,1,0.3333333333333333,0.13575255909676823,True,False,False,0,False,False,True
0,1,False,True,False,0,0.2963056044232219,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,False,True,False,0,0.5224930887157577,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,False,True,False,0,0.33400351847197784,1,0.125,0,0.0,0.027049600139910042,False,False,True,0,True,False,False
0,1,True,False,False,0,0.38426740387031916,0,0.0,0,0.0,0.09856123757927521,True,False,False,1,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.018542765081513996,False,False,True,0,False,False,True
1,1,False,False,True,0,0.04498617743151546,1,0.125,1,0.16666666666666666,0.021730754366528396,False,False,True,0,False,False,True
0,1,False,False,True,0,0.32143754712239253,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,0,True,False,False,0,0.5853229454636844,1,0.125,1,0.16666666666666666,0.10257896680493714,True,False,False,1,False,False,True
0,1,True,False,False,0,0.4093993465694898,0,0.0,0,0.0,0.009759350042902102,False,True,False,1,False,False,True
0,1,False,False,True,0,0.5853229454636844,0,0.0,0,0.0,0.017566830077223785,False,False,True,0,False,False,True
1,0,False,True,False,0,0.3465694898215632,1,0.125,0,0.0,0.04684488020593009,False,False,True,0,True,False,False
1,0,False,False,True,0,0.18321186227695402,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
0,1,False,False,True,0,0.24604171902488062,0,0.0,0,0.0,0.019217721730481106,False,False,True,0,False,False,True
0,1,False,False,True,0,0.23347574767529528,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,0,True,False,False,0,0.6984166876099522,0,0.0,1,0.16666666666666666,0.16231419173453318,True,False,False,1,True,False,False
1,0,False,True,False,0,0.3088715757728072,0,0.0,1,0.16666666666666666,0.050748620223090936,False,False,True,0,False,False,True
0,1,False,False,True,0,0.4093993465694898,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,0,False,False,True,0,0.2711736617240513,0,0.0,0,0.0,0.02052723131923771,False,False,True,0,False,False,True
0,1,False,True,False,0,0.3465694898215632,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
0,1,False,False,True,0,0.3088715757728072,0,0.0,0,0.0,0.013760683560491965,False,True,False,0,False,False,True
0,0,False,False,True,0,0.4847951746670017,0,0.0,1,0.8333333333333334,0.056848213999904744,False,False,True,0,False,True,False
0,1,False,True,False,0,0.33400351847197784,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,True,False,False,0,0.23347574767529528,0,0.0,0,0.0,0.05855610025741261,False,False,True,1,False,False,True
0,0,False,False,True,1,0.36792055349407915,1,0.125,1,0.3333333333333333,0.04577135170121086,False,False,True,0,False,False,True
1,1,True,False,False,0,0.32143754712239253,0,0.0,0,0.0,0.05855610025741261,False,False,True,1,True,False,False
0,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
